dataset_id,label,src_id,source_file,source_row
804,0,scott-s/_sent_mail/596.,dataset/legitimo/emails.csv,
805,1,707f829ab18383bb,dataset/phishing/Nazario_5.csv,2580
806,1,469b05a22ed284c5,dataset/phishing/phishing.csv,400
807,0,lavorato-j/inbox/20.,dataset/legitimo/emails.csv,
808,1,44a8afd89c4cc077,dataset/phishing/phishing_2024.csv,283
809,1,8d77129aa489eab3,dataset/phishing/Nazario_5.csv,2559
810,0,richey-c/sent_items/121.,dataset/legitimo/emails.csv,
811,1,776164257222fe7f,dataset/phishing/phishing.csv,231
812,0,beck-s/_sent_mail/389.,dataset/legitimo/emails.csv,
813,1,cb79e35804e04692,dataset/phishing/phishing.csv,154
814,0,lokay-m/all_documents/19.,dataset/legitimo/emails.csv,
815,0,kaminski-v/deleted_items/714.,dataset/legitimo/emails.csv,
816,0,arnold-j/deleted_items/248.,dataset/legitimo/emails.csv,
817,0,stclair-c/all_documents/1000.,dataset/legitimo/emails.csv,
818,0,jones-t/all_documents/5287.,dataset/legitimo/emails.csv,
819,0,wolfe-j/inbox/117.,dataset/legitimo/emails.csv,
820,0,germany-c/_sent_mail/738.,dataset/legitimo/emails.csv,
821,1,cb12efd764aafa8e,dataset/phishing/phishing_2024.csv,318
822,0,lay-k/all_documents/299.,dataset/legitimo/emails.csv,
823,1,88da1e6b30678bb8,dataset/phishing/Nazario_5.csv,3056
824,1,685712700a3a480b,dataset/phishing/Nazario_5.csv,2800
825,1,4b5a5bd52014c8c1,dataset/phishing/phishing.csv,10
826,0,williams-w3/schedule_crawler/1221.,dataset/legitimo/emails.csv,
827,0,symes-k/all_documents/751.,dataset/legitimo/emails.csv,
828,1,fb22bffa7d889905,dataset/phishing/phishing.csv,323
829,1,073d4398eb6fe501,dataset/phishing/Nazario_5.csv,1976
830,0,giron-d/deleted_items/122.,dataset/legitimo/emails.csv,
831,1,0d8503578d2c3e77,dataset/phishing/phishing.csv,332
832,1,0d50da470c0b477b,dataset/phishing/phishing_2024.csv,368
833,1,c9d0d49ed401065f,dataset/phishing/phishing_2024.csv,220
834,1,ed1319e8fae5e1de,dataset/phishing/Nazario_5.csv,3054
835,1,bd5dc0845da82dd7,dataset/phishing/Nazario_5.csv,1629
836,1,e833ba0ce1eb5560,dataset/phishing/phishing.csv,143
837,0,kaminski-v/all_documents/10027.,dataset/legitimo/emails.csv,
838,1,509d65971915b061,dataset/phishing/phishing.csv,364
839,0,mcconnell-m/_sent_mail/574.,dataset/legitimo/emails.csv,
840,1,73fef7a921f50a91,dataset/phishing/Nazario_5.csv,2146
841,1,6159d956dee40383,dataset/phishing/Nazario_5.csv,2776
842,0,rogers-b/_sent_mail/508.,dataset/legitimo/emails.csv,
843,1,d0b62b6c377de582,dataset/phishing/Nazario_5.csv,2490
844,1,7f0917eefd812c0f,dataset/phishing/Nazario_5.csv,2880
845,1,44645f4af135fe2f,dataset/phishing/phishing_2024.csv,300
846,1,3ffb08066257770b,dataset/phishing/phishing.csv,237
847,0,campbell-l/all_documents/808.,dataset/legitimo/emails.csv,
848,0,giron-d/all_documents/4.,dataset/legitimo/emails.csv,
849,1,b27fe7deadacee64,dataset/phishing/phishing.csv,173
850,0,donohoe-t/_sent_mail/6.,dataset/legitimo/emails.csv,
851,1,4f21f341be9e0e50,dataset/phishing/Nazario_5.csv,1611
852,1,6c9a64624f1ca7aa,dataset/phishing/Nazario_5.csv,1936
853,1,7e0b6d651a4a8df7,dataset/phishing/phishing_2024.csv,230
854,1,f2ad1516c1af10ef,dataset/phishing/phishing_2024.csv,93
855,0,nemec-g/all_documents/854.,dataset/legitimo/emails.csv,
856,0,beck-s/_sent_mail/239.,dataset/legitimo/emails.csv,
857,1,2ee4a233b13b63b0,dataset/phishing/phishing_2024.csv,186
858,1,f4e84dde58757348,dataset/phishing/phishing.csv,216
859,0,symes-k/all_documents/586.,dataset/legitimo/emails.csv,
860,1,cf45487199ce2732,dataset/phishing/Nazario_5.csv,1765
861,1,02cd2ff3160d9e57,dataset/phishing/phishing.csv,459
862,1,a901ed72ee8a03e4,dataset/phishing/phishing.csv,101
863,0,kaminski-v/_sent_mail/2564.,dataset/legitimo/emails.csv,
864,0,haedicke-m/sent_items/36.,dataset/legitimo/emails.csv,
865,1,df9a99e299864123,dataset/phishing/phishing.csv,171
866,1,fc23ad81ddeb3778,dataset/phishing/phishing.csv,468
867,0,kitchen-l/sent_items/11.,dataset/legitimo/emails.csv,
868,1,192cec20ed6776c7,dataset/phishing/phishing_2024.csv,48
869,0,williams-w3/bill/6.,dataset/legitimo/emails.csv,
870,1,2a8983c0e1da46aa,dataset/phishing/phishing_2024.csv,266
871,0,scott-s/_sent_mail/732.,dataset/legitimo/emails.csv,
872,0,lenhart-m/all_documents/1617.,dataset/legitimo/emails.csv,
873,0,dasovich-j/all_documents/9807.,dataset/legitimo/emails.csv,
874,1,91920dfa2c8ef9bd,dataset/phishing/phishing_2024.csv,17
875,1,d876bfb386551dd1,dataset/phishing/phishing_2024.csv,139
876,1,942ffa34882c2eb8,dataset/phishing/phishing.csv,196
877,1,03dcb6e12fb7b664,dataset/phishing/phishing.csv,438
878,1,44164c3a6f684581,dataset/phishing/phishing_2024.csv,165
879,0,mann-k/all_documents/2400.,dataset/legitimo/emails.csv,
880,0,kean-s/all_documents/1877.,dataset/legitimo/emails.csv,
881,0,allen-p/deleted_items/174.,dataset/legitimo/emails.csv,
882,0,sanders-r/all_documents/1965.,dataset/legitimo/emails.csv,
883,0,perlingiere-d/all_documents/225.,dataset/legitimo/emails.csv,
884,1,a6adf2164c6b8f82,dataset/phishing/Nazario_5.csv,1602
885,0,scott-s/all_documents/846.,dataset/legitimo/emails.csv,
886,1,d7f0a54e348b9bba,dataset/phishing/Nazario_5.csv,2171
887,0,cash-m/sent_items/506.,dataset/legitimo/emails.csv,
888,1,16c0faa3760bafa7,dataset/phishing/phishing_2024.csv,262
889,1,981a594e20e3e72b,dataset/phishing/phishing.csv,156
890,0,arnold-j/deleted_items/16.,dataset/legitimo/emails.csv,
891,0,dasovich-j/deleted_items/1780.,dataset/legitimo/emails.csv,
892,1,10fadd99522aaac8,dataset/phishing/Nazario_5.csv,2914
893,1,d159a21be6b75dab,dataset/phishing/phishing.csv,470
894,1,f4758712ed57dd32,dataset/phishing/phishing_2024.csv,232
895,0,mcconnell-m/_sent_mail/284.,dataset/legitimo/emails.csv,
896,1,3bb8676809a38580,dataset/phishing/Nazario_5.csv,1822
897,0,zipper-a/sent_items/238.,dataset/legitimo/emails.csv,
898,1,b8b6fb6978ab0daf,dataset/phishing/phishing_2024.csv,206
899,1,3766da26a61f94e7,dataset/phishing/phishing.csv,335
900,1,ced7e800e859e093,dataset/phishing/Nazario_5.csv,2758
901,0,farmer-d/all_documents/1997.,dataset/legitimo/emails.csv,
902,0,kaminski-v/_sent_mail/1486.,dataset/legitimo/emails.csv,
903,1,7d49f02bee1eac75,dataset/phishing/phishing.csv,93
904,1,13299e635402c79b,dataset/phishing/phishing.csv,43
905,0,rogers-b/all_documents/625.,dataset/legitimo/emails.csv,
906,0,bailey-s/deleted_items/13.,dataset/legitimo/emails.csv,
907,1,cb45971c1d1184f8,dataset/phishing/phishing.csv,145
908,0,steffes-j/credit_issues/6.,dataset/legitimo/emails.csv,
909,0,beck-s/all_documents/2199.,dataset/legitimo/emails.csv,
910,0,jones-t/all_documents/2217.,dataset/legitimo/emails.csv,
911,0,horton-s/all_documents/374.,dataset/legitimo/emails.csv,
912,0,shackleton-s/all_documents/2295.,dataset/legitimo/emails.csv,
913,0,farmer-d/all_documents/1985.,dataset/legitimo/emails.csv,
914,1,4d6382a5e5d13eb1,dataset/phishing/phishing.csv,180
915,1,132302243cc066b0,dataset/phishing/phishing_2024.csv,333
916,1,8a41f8401cae12a5,dataset/phishing/phishing.csv,331
917,0,kitchen-l/_americas/mrha/ooc/138.,dataset/legitimo/emails.csv,
918,0,hyvl-d/all_documents/1297.,dataset/legitimo/emails.csv,
919,0,benson-r/deleted_items/194.,dataset/legitimo/emails.csv,
920,0,kaminski-v/all_documents/2265.,dataset/legitimo/emails.csv,
921,0,dasovich-j/all_documents/2424.,dataset/legitimo/emails.csv,
922,1,5b7f1f05f4e502f1,dataset/phishing/phishing_2024.csv,394
923,1,84c7af6bba8ab7cb,dataset/phishing/Nazario_5.csv,2673
924,1,b23c8340ef32341a,dataset/phishing/phishing.csv,392
925,0,causholli-m/deleted_items/7.,dataset/legitimo/emails.csv,
926,1,4abc5bd0f6e53e2a,dataset/phishing/phishing_2024.csv,158
927,1,664ed21b6a235573,dataset/phishing/Nazario_5.csv,2184
928,1,e4a7a2e8e9712dea,dataset/phishing/Nazario_5.csv,2728
929,0,farmer-d/all_documents/3032.,dataset/legitimo/emails.csv,
930,0,mann-k/florida/69.,dataset/legitimo/emails.csv,
931,0,fossum-d/_sent_mail/801.,dataset/legitimo/emails.csv,
932,0,kaminski-v/_sent_mail/4142.,dataset/legitimo/emails.csv,
933,0,davis-d/all_documents/198.,dataset/legitimo/emails.csv,
934,1,56251e5d5fc2300c,dataset/phishing/phishing.csv,150
935,1,1294dc6628bdc522,dataset/phishing/phishing_2024.csv,29
936,1,6eb074fafdd13819,dataset/phishing/phishing.csv,422
937,0,dasovich-j/inbox/478.,dataset/legitimo/emails.csv,
938,1,027f7a57226f2cd4,dataset/phishing/phishing.csv,375
939,0,arnold-j/deleted_items/746.,dataset/legitimo/emails.csv,
940,0,nemec-g/all_documents/5160.,dataset/legitimo/emails.csv,
941,0,love-p/_sent_mail/797.,dataset/legitimo/emails.csv,
942,1,c20be19cc66fcbfe,dataset/phishing/Nazario_5.csv,2685
943,0,beck-s/all_documents/695.,dataset/legitimo/emails.csv,
944,0,bass-e/ffl/20.,dataset/legitimo/emails.csv,
945,0,parks-j/inbox/382.,dataset/legitimo/emails.csv,
946,0,williams-w3/bill_williams_iii/224.,dataset/legitimo/emails.csv,
947,0,blair-l/itinerary_off_duty/5.,dataset/legitimo/emails.csv,
948,1,e6867e0d2b4c638d,dataset/phishing/Nazario_5.csv,1886
949,0,taylor-m/all_documents/1494.,dataset/legitimo/emails.csv,
950,0,taylor-m/all_documents/2495.,dataset/legitimo/emails.csv,
951,1,87ac15c754878e54,dataset/phishing/phishing.csv,369
952,0,semperger-c/sent_items/232.,dataset/legitimo/emails.csv,
953,1,a9154b322b20e92d,dataset/phishing/phishing.csv,359
954,0,gang-l/deleted_items/487.,dataset/legitimo/emails.csv,
955,0,kean-s/all_documents/1174.,dataset/legitimo/emails.csv,
956,0,davis-d/all_documents/434.,dataset/legitimo/emails.csv,
957,1,15ec14e51cc18e25,dataset/phishing/phishing.csv,183
958,1,b4d337001db671d1,dataset/phishing/phishing.csv,12
959,0,shively-h/_sent_mail/131.,dataset/legitimo/emails.csv,
960,1,91bebb6e92066172,dataset/phishing/phishing.csv,188
961,1,012da2defd958eed,dataset/phishing/phishing_2024.csv,246
962,0,shackleton-s/inbox/434.,dataset/legitimo/emails.csv,
963,1,d6cf3f27522ca84b,dataset/phishing/phishing.csv,295
964,0,love-p/_sent_mail/131.,dataset/legitimo/emails.csv,
965,0,dasovich-j/all_documents/28971.,dataset/legitimo/emails.csv,
966,1,ec7f37975b03f54a,dataset/phishing/Nazario_5.csv,2189
967,1,eb4ead47cbd8366a,dataset/phishing/phishing_2024.csv,270
968,1,0efdf3b6ee5cd616,dataset/phishing/phishing.csv,293
969,1,5cd493a3aec75851,dataset/phishing/Nazario_5.csv,2504
970,1,4dde4749c380139e,dataset/phishing/Nazario_5.csv,1838
971,0,campbell-l/sent_items/18.,dataset/legitimo/emails.csv,
972,1,19d84d8d120d922a,dataset/phishing/phishing.csv,152
973,1,abbd7578c93428dc,dataset/phishing/Nazario_5.csv,2320
974,0,zipper-a/sent_items/182.,dataset/legitimo/emails.csv,
975,1,67681ab5a59d5af3,dataset/phishing/phishing_2024.csv,135
976,1,7aaa8a211f39c6ec,dataset/phishing/phishing.csv,360
977,0,guzman-m/all_documents/1865.,dataset/legitimo/emails.csv,
978,0,kean-s/all_documents/5916.,dataset/legitimo/emails.csv,
979,0,lokay-m/sent_items/62.,dataset/legitimo/emails.csv,
980,1,7173e494909cfe17,dataset/phishing/phishing_2024.csv,144
981,1,ef3e1a3dca8d97c2,dataset/phishing/phishing.csv,153
982,0,haedicke-m/all_documents/5091.,dataset/legitimo/emails.csv,
983,1,f605b9e63203ad72,dataset/phishing/phishing_2024.csv,116
984,1,1733e4b3f0d13a03,dataset/phishing/phishing.csv,249
985,1,fcd75baedf59e54c,dataset/phishing/phishing_2024.csv,332
986,1,cd40e119c2639cf5,dataset/phishing/Nazario_5.csv,3013
987,0,kean-s/all_documents/6525.,dataset/legitimo/emails.csv,
988,0,jones-t/all_documents/3769.,dataset/legitimo/emails.csv,
989,1,12174ee181160eb8,dataset/phishing/phishing.csv,458
990,1,26b682f9bc32ec59,dataset/phishing/phishing.csv,366
991,0,dasovich-j/all_documents/1258.,dataset/legitimo/emails.csv,
992,1,67b51c34b665b0f5,dataset/phishing/phishing.csv,340
993,0,shankman-j/deleted_items/590.,dataset/legitimo/emails.csv,
994,0,guzman-m/all_documents/1158.,dataset/legitimo/emails.csv,
995,1,8216c6ac5961758a,dataset/phishing/phishing.csv,26
996,0,weldon-c/_sent_mail/80.,dataset/legitimo/emails.csv,
997,1,919795615035c776,dataset/phishing/phishing_2024.csv,321
998,0,hyatt-k/personal/174.,dataset/legitimo/emails.csv,
999,1,c45662458aab0977,dataset/phishing/phishing.csv,214
1000,1,563de02573bbee3c,dataset/phishing/phishing_2024.csv,9
1001,1,fc2e9fa72e79f57f,dataset/phishing/phishing_2024.csv,160
1002,1,236e9263c4fcd24c,dataset/phishing/Nazario_5.csv,1815
1003,1,fb4921e6214529ac,dataset/phishing/Nazario_5.csv,1633
1004,1,0cb409df6509936d,dataset/phishing/phishing_2024.csv,77
1005,1,1484220e89beeccb,dataset/phishing/phishing_2024.csv,195
1006,0,jones-t/all_documents/10903.,dataset/legitimo/emails.csv,
1007,0,shackleton-s/all_documents/958.,dataset/legitimo/emails.csv,
1008,0,dasovich-j/all_documents/9118.,dataset/legitimo/emails.csv,
1009,1,6999298fa130f068,dataset/phishing/Nazario_5.csv,2448
1010,1,8f8cc113c2579e1c,dataset/phishing/phishing.csv,3
1011,0,jones-t/all_documents/3401.,dataset/legitimo/emails.csv,
1012,0,donohoe-t/all_documents/114.,dataset/legitimo/emails.csv,
1013,1,607a1ceae276af84,dataset/phishing/phishing_2024.csv,38
1014,1,785864ffaf151f7b,dataset/phishing/phishing.csv,362
1015,1,489d1d6674d61444,dataset/phishing/phishing.csv,5
1016,1,3663bb18e8a18074,dataset/phishing/phishing.csv,247
1017,0,shackleton-s/all_documents/3876.,dataset/legitimo/emails.csv,
1018,1,5533f3cf80cd2130,dataset/phishing/phishing_2024.csv,133
1019,1,f8bfdf097a8788f6,dataset/phishing/phishing.csv,253
1020,1,4af3342f98704cda,dataset/phishing/phishing.csv,41
1021,1,c99d9862448ca19f,dataset/phishing/phishing_2024.csv,128
1022,1,7ade10eaa507d7d5,dataset/phishing/phishing.csv,270
1023,1,039147c76ba20192,dataset/phishing/Nazario_5.csv,2564
1024,0,kean-s/sent_items/521.,dataset/legitimo/emails.csv,
1025,0,shackleton-s/all_documents/1608.,dataset/legitimo/emails.csv,
1026,0,beck-s/all_documents/2362.,dataset/legitimo/emails.csv,
1027,1,93249950ebe04d6c,dataset/phishing/Nazario_5.csv,1986
1028,0,skilling-j/all_documents/1453.,dataset/legitimo/emails.csv,
1029,0,kaminski-v/_sent_mail/2502.,dataset/legitimo/emails.csv,
1030,0,nemec-g/sent_items/717.,dataset/legitimo/emails.csv,
1031,1,c98897e62f095c60,dataset/phishing/phishing_2024.csv,259
1032,0,delainey-d/_sent_mail/138.,dataset/legitimo/emails.csv,
1033,1,22ca7b177ebbaceb,dataset/phishing/phishing.csv,355
1034,1,e3266940db457232,dataset/phishing/phishing_2024.csv,296
1035,0,allen-p/deleted_items/63.,dataset/legitimo/emails.csv,
1036,1,77a3ce2ab90e5f5e,dataset/phishing/phishing.csv,473
1037,1,a4d4939a1ee3cbed,dataset/phishing/phishing_2024.csv,183
1038,0,bass-e/all_documents/3.,dataset/legitimo/emails.csv,
1039,1,4159e0002ec27856,dataset/phishing/phishing_2024.csv,215
1040,0,mann-k/_sent_mail/3704.,dataset/legitimo/emails.csv,
1041,0,kean-s/deleted_items/68.,dataset/legitimo/emails.csv,
1042,1,6cabe592b5c90e0b,dataset/phishing/phishing.csv,252
1043,0,smith-m/_sent_mail/163.,dataset/legitimo/emails.csv,
1044,0,mann-k/_sent_mail/3605.,dataset/legitimo/emails.csv,
1045,0,guzman-m/all_documents/784.,dataset/legitimo/emails.csv,
1046,1,3ca10f39ea2ba0ee,dataset/phishing/phishing.csv,70
1047,1,1275e73e83dae934,dataset/phishing/phishing.csv,25
1048,1,97e93f5927d7dc9d,dataset/phishing/phishing.csv,158
1049,1,e093ac23872948f8,dataset/phishing/phishing_2024.csv,121
1050,1,9eefcb573a24fbf7,dataset/phishing/Nazario_5.csv,1781
1051,0,kean-s/all_documents/5962.,dataset/legitimo/emails.csv,
1052,1,51388688d2b4a89d,dataset/phishing/phishing.csv,90
1053,0,sanders-r/all_documents/3491.,dataset/legitimo/emails.csv,
1054,0,symes-k/_sent_mail/740.,dataset/legitimo/emails.csv,
1055,0,jones-t/sent_items/244.,dataset/legitimo/emails.csv,
1056,0,cash-m/deleted_items/263.,dataset/legitimo/emails.csv,
1057,0,kitchen-l/_americas/mexico/53.,dataset/legitimo/emails.csv,
1058,0,lay-k/inbox/1665.,dataset/legitimo/emails.csv,
1059,1,e4c240e60d1d74ae,dataset/phishing/phishing.csv,408
1060,0,baughman-d/all_documents/308.,dataset/legitimo/emails.csv,
1061,0,dasovich-j/all_documents/28505.,dataset/legitimo/emails.csv,
1062,0,farmer-d/all_documents/209.,dataset/legitimo/emails.csv,
1063,0,jones-t/all_documents/11952.,dataset/legitimo/emails.csv,
1064,0,mann-k/_sent_mail/577.,dataset/legitimo/emails.csv,
1065,0,kaminski-v/_sent_mail/997.,dataset/legitimo/emails.csv,
1066,0,shackleton-s/all_documents/1105.,dataset/legitimo/emails.csv,
1067,1,b72b6785aff1712a,dataset/phishing/phishing_2024.csv,263
1068,1,9b592944ce7242d4,dataset/phishing/phishing.csv,410
1069,1,d51c11293ce68b37,dataset/phishing/phishing.csv,82
1070,1,a4fc26889814fa98,dataset/phishing/phishing.csv,28
1071,0,mclaughlin-e/inbox/192.,dataset/legitimo/emails.csv,
1072,1,d59edbdc2a542685,dataset/phishing/phishing_2024.csv,108
1073,0,mann-k/all_documents/1184.,dataset/legitimo/emails.csv,
1074,1,59e43a106714ec06,dataset/phishing/phishing.csv,58
1075,1,265c0fd43d80af8f,dataset/phishing/phishing_2024.csv,234
1076,1,4e0b97c084ea1737,dataset/phishing/phishing.csv,343
1077,1,ffa13ddee6d3d295,dataset/phishing/phishing_2024.csv,326
1078,1,1e3cd31d7d9f6900,dataset/phishing/phishing_2024.csv,218
1079,1,bb578a9956a47b2e,dataset/phishing/phishing.csv,7
1080,1,ab9e8cc3ec9662f8,dataset/phishing/Nazario_5.csv,2447
1081,0,scott-s/all_documents/372.,dataset/legitimo/emails.csv,
1082,1,828cda9cad86550b,dataset/phishing/phishing.csv,379
1083,1,d31041a961e697c0,dataset/phishing/phishing.csv,49
1084,0,jones-t/all_documents/1015.,dataset/legitimo/emails.csv,
1085,1,86e0c325bbe365dc,dataset/phishing/phishing.csv,112
1086,1,fe04ffdbe1418cf0,dataset/phishing/phishing.csv,393
1087,0,mclaughlin-e/inbox/212.,dataset/legitimo/emails.csv,
1088,1,033691d51b59bac6,dataset/phishing/phishing.csv,263
1089,1,69e451c270d42ddd,dataset/phishing/phishing.csv,235
1090,0,mann-k/_sent_mail/4084.,dataset/legitimo/emails.csv,
1091,0,arnold-j/all_documents/641.,dataset/legitimo/emails.csv,
1092,1,c51eefc40f805723,dataset/phishing/Nazario_5.csv,3023
1093,0,dorland-c/all_documents/7.,dataset/legitimo/emails.csv,
1094,0,fossum-d/all_documents/761.,dataset/legitimo/emails.csv,
1095,0,guzman-m/all_documents/837.,dataset/legitimo/emails.csv,
1096,1,91105e8597d5e425,dataset/phishing/phishing_2024.csv,106
1097,1,e5dda3fb6cf61681,dataset/phishing/phishing.csv,257
1098,1,94cbbfacee0b2da2,dataset/phishing/phishing_2024.csv,241
1099,0,jones-t/all_documents/103.,dataset/legitimo/emails.csv,
1100,1,f8e3ee22e296e2be,dataset/phishing/phishing_2024.csv,118
1101,0,shapiro-r/all_documents/563.,dataset/legitimo/emails.csv,
1102,1,706c76aba8b693a1,dataset/phishing/phishing_2024.csv,193
1103,0,baughman-d/enron_power/vermont_yankee_nuke/9.,dataset/legitimo/emails.csv,
1104,0,taylor-m/all_documents/789.,dataset/legitimo/emails.csv,
1105,0,scott-s/sent_items/677.,dataset/legitimo/emails.csv,
1106,1,531b27b2319655e4,dataset/phishing/phishing.csv,64
1107,0,kitchen-l/sent_items/20.,dataset/legitimo/emails.csv,
1108,1,c8cf3b7743869be1,dataset/phishing/phishing.csv,97
1109,1,140702e2aab39f65,dataset/phishing/phishing_2024.csv,264
1110,1,9834399a7f5913ce,dataset/phishing/phishing.csv,321
1111,0,blair-l/sent_items/695.,dataset/legitimo/emails.csv,
1112,1,8ed8ea4aa96fa037,dataset/phishing/phishing.csv,405
1113,0,kean-s/all_documents/6222.,dataset/legitimo/emails.csv,
1114,0,lay-k/_sent/71.,dataset/legitimo/emails.csv,
1115,1,363d90b9874694ad,dataset/phishing/Nazario_5.csv,2322
1116,0,nemec-g/inbox/1068.,dataset/legitimo/emails.csv,
1117,1,95de80fe0702f8ea,dataset/phishing/phishing.csv,116
1118,1,d1f7b231eabbc65e,dataset/phishing/phishing.csv,44
1119,1,2886edba50be159e,dataset/phishing/phishing.csv,139
1120,1,3150b8595d54b4ec,dataset/phishing/phishing.csv,226
1121,1,8cf77dc1bf57b60b,dataset/phishing/phishing.csv,55
1122,1,4288a36485123e26,dataset/phishing/phishing_2024.csv,131
1123,1,5b4b0fdf2ccbb3e2,dataset/phishing/phishing.csv,72
1124,0,guzman-m/all_documents/1822.,dataset/legitimo/emails.csv,
1125,0,quenet-j/_sent_mail/28.,dataset/legitimo/emails.csv,
1126,1,3bd2c46a90e68e9f,dataset/phishing/phishing.csv,204
1127,1,917e16ee0b1db46b,dataset/phishing/phishing.csv,151
1128,1,589f0a1c5548a372,dataset/phishing/Nazario_5.csv,2727
1129,1,03bf34812dfc9f8b,dataset/phishing/Nazario_5.csv,1935
1130,1,dbb17613c446b869,dataset/phishing/phishing.csv,146
1131,1,3f0147bbcc224984,dataset/phishing/phishing.csv,85
1132,0,scott-s/deleted_items/336.,dataset/legitimo/emails.csv,
1133,0,smith-m/_sent_mail/88.,dataset/legitimo/emails.csv,
1134,1,9181a23d0c0b13ec,dataset/phishing/phishing_2024.csv,127
1135,0,giron-d/_sent_mail/275.,dataset/legitimo/emails.csv,
1136,1,275832025c1c200d,dataset/phishing/Nazario_5.csv,2415
1137,1,dc080d2eda5c373e,dataset/phishing/phishing.csv,181
1138,1,103dc0e08a8c92f8,dataset/phishing/phishing.csv,276
1139,1,349cb992aa7fc6e2,dataset/phishing/phishing_2024.csv,16
1140,0,dasovich-j/all_documents/1553.,dataset/legitimo/emails.csv,
1141,1,ccf3d7889e247243,dataset/phishing/Nazario_5.csv,1940
1142,0,stokley-c/chris_stokley/murray/29.,dataset/legitimo/emails.csv,
1143,1,d8955673f2d384a0,dataset/phishing/phishing.csv,102
1144,0,blair-l/deleted_items/151.,dataset/legitimo/emails.csv,
1145,1,57ce36b69a6fc1dd,dataset/phishing/phishing_2024.csv,349
1146,0,parks-j/deleted_items/390.,dataset/legitimo/emails.csv,
1147,1,d9ad5b7a598ba317,dataset/phishing/phishing.csv,107
1148,1,7e538cba78aa5f56,dataset/phishing/phishing_2024.csv,3
1149,1,12bd7c7c82d3cb4a,dataset/phishing/phishing.csv,79
1150,0,jones-t/all_documents/3548.,dataset/legitimo/emails.csv,
1151,0,jones-t/all_documents/5068.,dataset/legitimo/emails.csv,
1152,1,a1d3fa74a4291e1a,dataset/phishing/Nazario_5.csv,2617
1153,0,mann-k/_sent_mail/312.,dataset/legitimo/emails.csv,
1154,0,germany-c/sent_items/544.,dataset/legitimo/emails.csv,
1155,0,baughman-d/all_documents/221.,dataset/legitimo/emails.csv,
1156,1,5d6fd6a7e26edc6b,dataset/phishing/phishing_2024.csv,378
1157,1,8c66ec46911a7749,dataset/phishing/Nazario_5.csv,1872
1158,1,36cf45fc6efee212,dataset/phishing/phishing.csv,436
1159,1,56f837afbbc8ce60,dataset/phishing/phishing.csv,260
1160,0,fossum-d/_sent_mail/916.,dataset/legitimo/emails.csv,
1161,1,8ec6de192e58bfa9,dataset/phishing/phishing.csv,303
1162,0,mann-k/all_documents/5911.,dataset/legitimo/emails.csv,
1163,1,31e7538c47a2d419,dataset/phishing/phishing.csv,127
1164,0,mann-k/_sent_mail/3059.,dataset/legitimo/emails.csv,
1165,1,1b4c3525491740f1,dataset/phishing/phishing_2024.csv,271
1166,1,32e39c4a94a30d84,dataset/phishing/phishing.csv,278
1167,0,dasovich-j/all_documents/28512.,dataset/legitimo/emails.csv,
1168,0,nemec-g/all_documents/536.,dataset/legitimo/emails.csv,
1169,1,075b1e5b1d69f987,dataset/phishing/phishing.csv,99
1170,1,3aa5049260c8e0b0,dataset/phishing/phishing.csv,35
1171,0,townsend-j/_sent_mail/20.,dataset/legitimo/emails.csv,
1172,0,dasovich-j/all_documents/2774.,dataset/legitimo/emails.csv,
1173,1,092ae2d8a4dec7c4,dataset/phishing/phishing_2024.csv,19
1174,1,88d1d39d9ee324b6,dataset/phishing/phishing_2024.csv,324
1175,0,williams-w3/bill_williams_iii/1022.,dataset/legitimo/emails.csv,
1176,0,presto-k/deleted_items/1538.,dataset/legitimo/emails.csv,
1177,1,7c4646c0895ac127,dataset/phishing/phishing.csv,0
1178,0,campbell-l/_sent_mail/14.,dataset/legitimo/emails.csv,
1179,0,kean-s/all_documents/592.,dataset/legitimo/emails.csv,
1180,0,dean-c/all_documents/249.,dataset/legitimo/emails.csv,
1181,0,lenhart-m/sent_items/266.,dataset/legitimo/emails.csv,
1182,1,29c4395103f0a899,dataset/phishing/phishing.csv,87
1183,0,guzman-m/all_documents/1625.,dataset/legitimo/emails.csv,
1184,1,c835ca8efd302034,dataset/phishing/phishing_2024.csv,275
1185,0,brawner-s/_sent_mail/12.,dataset/legitimo/emails.csv,
1186,0,beck-s/all_documents/2553.,dataset/legitimo/emails.csv,
1187,1,0c3dbca2239482da,dataset/phishing/phishing_2024.csv,386
1188,0,zufferli-j/deleted_items/1.,dataset/legitimo/emails.csv,
1189,0,symes-k/all_documents/810.,dataset/legitimo/emails.csv,
1190,0,scholtes-d/inbox/4.,dataset/legitimo/emails.csv,
1191,0,farmer-d/all_documents/3161.,dataset/legitimo/emails.csv,
1192,1,6558b12ab9472ba2,dataset/phishing/phishing.csv,453
1193,0,rogers-b/all_documents/444.,dataset/legitimo/emails.csv,
1194,0,rogers-b/all_documents/1692.,dataset/legitimo/emails.csv,
1195,0,allen-p/inbox/7.,dataset/legitimo/emails.csv,
1196,1,56666093f4271e1e,dataset/phishing/phishing.csv,109
1197,1,4fc93709f5b96e83,dataset/phishing/phishing_2024.csv,289
1198,0,maggi-m/deleted_items/1264.,dataset/legitimo/emails.csv,
1199,1,e7cf6c6d1525b98d,dataset/phishing/Nazario_5.csv,1991
1200,1,6b6e2d2635c30e1f,dataset/phishing/phishing.csv,66
